id,node_name,resource_name,value,unit,pos_x,pos_y,pos_z,timestamp,time_of_collection,seconds_in_day,timestamp_unix,time_of_collection_unix,relative_position
31815,SGoAs2,illuminance at SGoAs2,255,lux,2.4,13.55,0,04-03-2016 10:57,04-03-2016 11:02,39746,1459673836,1459674146,office A
31816,SGoAs1,illuminance at SGoAs1,200,lux,2.4,11.55,0,04-03-2016 10:52,04-03-2016 11:02,39746,1459673538,1459674146,office A
31817,SGoBs5,illuminance at SGoBs5,158,lux,2.4,4.05,0,04-03-2016 11:18,04-03-2016 11:22,40946,1459675083,1459675346,office B
31818,SGoBs4,illuminance at SGoBs4,204,lux,2.4,2.05,0,04-03-2016 11:19,04-03-2016 11:22,40946,1459675151,1459675346,office B
31819,SGoAs6,illuminance at SGoAs6,214,lux,2.4,9.05,1.45,04-03-2016 11:20,04-03-2016 11:22,40946,1459675238,1459675346,office A
31820,SGoAs5,illuminance at SGoAs5,231,lux,2.4,11.55,3.9,04-03-2016 11:20,04-03-2016 11:22,40946,1459675234,1459675346,office A
31821,SGoAs4,illuminance at SGoAs4,262,lux,2.4,13.55,3.9,04-03-2016 11:15,04-03-2016 11:22,40946,1459674944,1459675346,office A
31822,SGoAs3,illuminance at SGoAs3,298,lux,2.4,17.6,1.45,04-03-2016 11:17,04-03-2016 11:22,40947,1459675020,1459675347,office A
31823,SGoAs2,illuminance at SGoAs2,277,lux,2.4,13.55,0,04-03-2016 11:20,04-03-2016 11:22,40947,1459675241,1459675347,office A
31824,SGoAs1,illuminance at SGoAs1,197,lux,2.4,11.55,0,04-03-2016 11:16,04-03-2016 11:22,40947,1459674989,1459675347,office A
31825,SGoBs5,illuminance at SGoBs5,171,lux,2.4,4.05,0,04-03-2016 11:41,04-03-2016 11:42,42147,1459676471,1459676547,office B
31826,SGoBs4,illuminance at SGoBs4,204,lux,2.4,2.05,0,04-03-2016 11:38,04-03-2016 11:42,42147,1459676296,1459676547,office B
31827,SGoAs6,illuminance at SGoAs6,224,lux,2.4,9.05,1.45,04-03-2016 11:40,04-03-2016 11:42,42147,1459676454,1459676547,office A
31828,SGoAs5,illuminance at SGoAs5,235,lux,2.4,11.55,3.9,04-03-2016 11:40,04-03-2016 11:42,42147,1459676407,1459676547,office A
31829,SGoAs4,illuminance at SGoAs4,278,lux,2.4,13.55,3.9,04-03-2016 11:36,04-03-2016 11:42,42147,1459676204,1459676547,office A
31830,SGoAs3,illuminance at SGoAs3,308,lux,2.4,17.6,1.45,04-03-2016 11:37,04-03-2016 11:42,42148,1459676242,1459676548,office A
31831,SGoAs2,illuminance at SGoAs2,287,lux,2.4,13.55,0,04-03-2016 11:40,04-03-2016 11:42,42148,1459676432,1459676548,office A
31832,SGoAs1,illuminance at SGoAs1,202,lux,2.4,11.55,0,04-03-2016 11:39,04-03-2016 11:42,42148,1459676396,1459676548,office A
31833,SGoBs5,illuminance at SGoBs5,171,lux,2.4,4.05,0,04-03-2016 11:59,04-03-2016 12:02,43348,1459677557,1459677748,office B
31834,SGoBs4,illuminance at SGoBs4,211,lux,2.4,2.05,0,04-03-2016 11:57,04-03-2016 12:02,43348,1459677469,1459677748,office B
31835,SGoAs6,illuminance at SGoAs6,238,lux,2.4,9.05,1.45,04-03-2016 12:00,04-03-2016 12:02,43348,1459677641,1459677748,office A
31836,SGoAs5,illuminance at SGoAs5,245,lux,2.4,11.55,3.9,04-03-2016 12:01,04-03-2016 12:02,43348,1459677697,1459677748,office A
31837,SGoAs4,illuminance at SGoAs4,305,lux,2.4,13.55,3.9,04-03-2016 11:58,04-03-2016 12:02,43348,1459677529,1459677748,office A
31838,SGoAs3,illuminance at SGoAs3,335,lux,2.4,17.6,1.45,04-03-2016 11:58,04-03-2016 12:02,43349,1459677482,1459677749,office A
31839,SGoAs2,illuminance at SGoAs2,298,lux,2.4,13.55,0,04-03-2016 12:01,04-03-2016 12:02,43349,1459677716,1459677749,office A
31840,SGoAs1,illuminance at SGoAs1,218,lux,2.4,11.55,0,04-03-2016 11:57,04-03-2016 12:02,43349,1459677433,1459677749,office A
31841,SGoBs5,illuminance at SGoBs5,164,lux,2.4,4.05,0,04-03-2016 12:17,04-03-2016 12:22,44549,1459678675,1459678949,office B
31842,SGoBs4,illuminance at SGoBs4,207,lux,2.4,2.05,0,04-03-2016 12:16,04-03-2016 12:22,44549,1459678611,1459678949,office B
31843,SGoAs6,illuminance at SGoAs6,217,lux,2.4,9.05,1.45,04-03-2016 12:20,04-03-2016 12:22,44549,1459678833,1459678949,office A
31844,SGoAs5,illuminance at SGoAs5,230,lux,2.4,11.55,3.9,04-03-2016 12:17,04-03-2016 12:22,44549,1459678659,1459678949,office A
31845,SGoAs4,illuminance at SGoAs4,262,lux,2.4,13.55,3.9,04-03-2016 12:16,04-03-2016 12:22,44549,1459678582,1459678949,office A
31846,SGoAs3,illuminance at SGoAs3,292,lux,2.4,17.6,1.45,04-03-2016 12:18,04-03-2016 12:22,44549,1459678713,1459678949,office A
31847,SGoAs2,illuminance at SGoAs2,270,lux,2.4,13.55,0,04-03-2016 12:16,04-03-2016 12:22,44550,1459678607,1459678950,office A
31848,SGoAs1,illuminance at SGoAs1,195,lux,2.4,11.55,0,04-03-2016 12:14,04-03-2016 12:22,44550,1459678492,1459678950,office A
31849,SGoBs5,illuminance at SGoBs5,172,lux,2.4,4.05,0,04-03-2016 12:37,04-03-2016 12:42,45750,1459679873,1459680150,office B
31850,SGoBs4,illuminance at SGoBs4,208,lux,2.4,2.05,0,04-03-2016 12:38,04-03-2016 12:42,45750,1459679888,1459680150,office B
31851,SGoAs6,illuminance at SGoAs6,238,lux,2.4,9.05,1.45,04-03-2016 12:35,04-03-2016 12:42,45750,1459679711,1459680150,office A
31852,SGoAs5,illuminance at SGoAs5,250,lux,2.4,11.55,3.9,04-03-2016 12:41,04-03-2016 12:42,45750,1459680060,1459680150,office A
31853,SGoAs4,illuminance at SGoAs4,301,lux,2.4,13.55,3.9,04-03-2016 12:39,04-03-2016 12:42,45750,1459679949,1459680150,office A
31854,SGoAs3,illuminance at SGoAs3,330,lux,2.4,17.6,1.45,04-03-2016 12:41,04-03-2016 12:42,45750,1459680095,1459680150,office A
31855,SGoAs2,illuminance at SGoAs2,311,lux,2.4,13.55,0,04-03-2016 12:38,04-03-2016 12:42,45751,1459679924,1459680151,office A
31856,SGoAs1,illuminance at SGoAs1,214,lux,2.4,11.55,0,04-03-2016 12:41,04-03-2016 12:42,45751,1459680074,1459680151,office A
31857,SGoBs5,illuminance at SGoBs5,170,lux,2.4,4.05,0,04-03-2016 13:00,04-03-2016 13:02,46951,1459681200,1459681351,office B
31858,SGoBs4,illuminance at SGoBs4,208,lux,2.4,2.05,0,04-03-2016 13:01,04-03-2016 13:02,46951,1459681304,1459681351,office B
31859,SGoAs6,illuminance at SGoAs6,238,lux,2.4,9.05,1.45,04-03-2016 12:54,04-03-2016 13:02,46951,1459680864,1459681351,office A
31860,SGoAs5,illuminance at SGoAs5,248,lux,2.4,11.55,3.9,04-03-2016 12:59,04-03-2016 13:02,46951,1459681163,1459681351,office A
31861,SGoAs4,illuminance at SGoAs4,297,lux,2.4,13.55,3.9,04-03-2016 13:00,04-03-2016 13:02,46951,1459681234,1459681351,office A
31862,SGoAs3,illuminance at SGoAs3,327,lux,2.4,17.6,1.45,04-03-2016 12:59,04-03-2016 13:02,46951,1459681141,1459681351,office A
31863,SGoAs2,illuminance at SGoAs2,302,lux,2.4,13.55,0,04-03-2016 12:59,04-03-2016 13:02,46952,1459681175,1459681352,office A
31864,SGoAs1,illuminance at SGoAs1,214,lux,2.4,11.55,0,04-03-2016 12:59,04-03-2016 13:02,46952,1459681199,1459681352,office A
31865,SGoBs5,illuminance at SGoBs5,161,lux,2.4,4.05,0,04-03-2016 13:17,04-03-2016 13:22,48152,1459682261,1459682552,office B
31866,SGoBs4,illuminance at SGoBs4,205,lux,2.4,2.05,0,04-03-2016 13:16,04-03-2016 13:22,48152,1459682172,1459682552,office B
31867,SGoAs6,illuminance at SGoAs6,228,lux,2.4,9.05,1.45,04-03-2016 13:21,04-03-2016 13:22,48152,1459682469,1459682552,office A
31868,SGoAs5,illuminance at SGoAs5,242,lux,2.4,11.55,3.9,04-03-2016 13:19,04-03-2016 13:22,48152,1459682398,1459682552,office A
31869,SGoAs4,illuminance at SGoAs4,282,lux,2.4,13.55,3.9,04-03-2016 13:17,04-03-2016 13:22,48152,1459682235,1459682552,office A
31870,SGoAs3,illuminance at SGoAs3,321,lux,2.4,17.6,1.45,04-03-2016 13:20,04-03-2016 13:22,48152,1459682456,1459682552,office A
31871,SGoAs2,illuminance at SGoAs2,294,lux,2.4,13.55,0,04-03-2016 13:19,04-03-2016 13:22,48153,1459682359,1459682553,office A
31872,SGoAs1,illuminance at SGoAs1,210,lux,2.4,11.55,0,04-03-2016 13:19,04-03-2016 13:22,48153,1459682373,1459682553,office A
31873,SGoBs5,illuminance at SGoBs5,164,lux,2.4,4.05,0,04-03-2016 13:35,04-03-2016 13:42,49353,1459683349,1459683753,office B
31874,SGoBs4,illuminance at SGoBs4,204,lux,2.4,2.05,0,04-03-2016 13:41,04-03-2016 13:42,49353,1459683676,1459683753,office B
31875,SGoAs6,illuminance at SGoAs6,215,lux,2.4,9.05,1.45,04-03-2016 13:42,04-03-2016 13:42,49353,1459683721,1459683753,office A
31876,SGoAs5,illuminance at SGoAs5,230,lux,2.4,11.55,3.9,04-03-2016 13:42,04-03-2016 13:42,49353,1459683721,1459683753,office A
31877,SGoAs4,illuminance at SGoAs4,272,lux,2.4,13.55,3.9,04-03-2016 13:37,04-03-2016 13:42,49353,1459683427,1459683753,office A
31878,SGoAs3,illuminance at SGoAs3,302,lux,2.4,17.6,1.45,04-03-2016 13:38,04-03-2016 13:42,49353,1459683512,1459683753,office A
31879,SGoAs2,illuminance at SGoAs2,277,lux,2.4,13.55,0,04-03-2016 13:38,04-03-2016 13:42,49353,1459683520,1459683753,office A
31880,SGoAs1,illuminance at SGoAs1,200,lux,2.4,11.55,0,04-03-2016 13:37,04-03-2016 13:42,49354,1459683441,1459683754,office A
31881,SGoBs5,illuminance at SGoBs5,194,lux,2.4,4.05,0,04-03-2016 14:01,04-03-2016 14:02,50554,1459684901,1459684954,office B
31882,SGoBs4,illuminance at SGoBs4,328,lux,2.4,2.05,0,04-03-2016 13:59,04-03-2016 14:02,50554,1459684759,1459684954,office B
31883,SGoAs6,illuminance at SGoAs6,260,lux,2.4,9.05,1.45,04-03-2016 14:01,04-03-2016 14:02,50554,1459684880,1459684954,office A
31884,SGoAs5,illuminance at SGoAs5,270,lux,2.4,11.55,3.9,04-03-2016 13:59,04-03-2016 14:02,50554,1459684751,1459684954,office A
31885,SGoAs4,illuminance at SGoAs4,338,lux,2.4,13.55,3.9,04-03-2016 14:01,04-03-2016 14:02,50554,1459684860,1459684954,office A
31886,SGoAs3,illuminance at SGoAs3,358,lux,2.4,17.6,1.45,04-03-2016 13:58,04-03-2016 14:02,50554,1459684709,1459684954,office A
31887,SGoAs2,illuminance at SGoAs2,352,lux,2.4,13.55,0,04-03-2016 14:00,04-03-2016 14:02,50554,1459684825,1459684954,office A
31888,SGoAs1,illuminance at SGoAs1,255,lux,2.4,11.55,0,04-03-2016 14:01,04-03-2016 14:02,50555,1459684891,1459684955,office A
31889,SGoBs5,illuminance at SGoBs5,175,lux,2.4,4.05,0,04-03-2016 14:18,04-03-2016 14:22,51755,1459685883,1459686155,office B
31890,SGoBs4,illuminance at SGoBs4,215,lux,2.4,2.05,0,04-03-2016 14:19,04-03-2016 14:22,51755,1459685996,1459686155,office B
31891,SGoAs6,illuminance at SGoAs6,248,lux,2.4,9.05,1.45,04-03-2016 14:14,04-03-2016 14:22,51755,1459685688,1459686155,office A
31892,SGoAs5,illuminance at SGoAs5,264,lux,2.4,11.55,3.9,04-03-2016 14:21,04-03-2016 14:22,51755,1459686095,1459686155,office A
31893,SGoAs4,illuminance at SGoAs4,321,lux,2.4,13.55,3.9,04-03-2016 14:21,04-03-2016 14:22,51755,1459686099,1459686155,office A
31894,SGoAs3,illuminance at SGoAs3,347,lux,2.4,17.6,1.45,04-03-2016 14:17,04-03-2016 14:22,51755,1459685857,1459686155,office A
31895,SGoAs2,illuminance at SGoAs2,314,lux,2.4,13.55,0,04-03-2016 14:20,04-03-2016 14:22,51755,1459686054,1459686155,office A
31896,SGoAs1,illuminance at SGoAs1,227,lux,2.4,11.55,0,04-03-2016 14:18,04-03-2016 14:22,51755,1459685902,1459686155,office A
31897,SGoBs5,illuminance at SGoBs5,207,lux,2.4,4.05,0,04-03-2016 14:35,04-03-2016 14:42,52956,1459686908,1459687356,office B
31898,SGoBs4,illuminance at SGoBs4,251,lux,2.4,2.05,0,04-03-2016 14:41,04-03-2016 14:42,52956,1459687286,1459687356,office B
31899,SGoAs6,illuminance at SGoAs6,270,lux,2.4,9.05,1.45,04-03-2016 14:35,04-03-2016 14:42,52956,1459686904,1459687356,office A
31900,SGoAs5,illuminance at SGoAs5,278,lux,2.4,11.55,3.9,04-03-2016 14:38,04-03-2016 14:42,52956,1459687087,1459687356,office A
31901,SGoAs4,illuminance at SGoAs4,331,lux,2.4,13.55,3.9,04-03-2016 14:40,04-03-2016 14:42,52956,1459687255,1459687356,office A
31902,SGoAs3,illuminance at SGoAs3,365,lux,2.4,17.6,1.45,04-03-2016 14:39,04-03-2016 14:42,52956,1459687154,1459687356,office A
31903,SGoAs2,illuminance at SGoAs2,328,lux,2.4,13.55,0,04-03-2016 14:38,04-03-2016 14:42,52956,1459687120,1459687356,office A
31904,SGoAs1,illuminance at SGoAs1,241,lux,2.4,11.55,0,04-03-2016 14:38,04-03-2016 14:42,52956,1459687105,1459687356,office A
31905,SGoBs5,illuminance at SGoBs5,198,lux,2.4,4.05,0,04-03-2016 14:58,04-03-2016 15:02,54157,1459688291,1459688557,office B
31906,SGoBs4,illuminance at SGoBs4,257,lux,2.4,2.05,0,04-03-2016 14:58,04-03-2016 15:02,54157,1459688331,1459688557,office B
31907,SGoAs6,illuminance at SGoAs6,257,lux,2.4,9.05,1.45,04-03-2016 14:58,04-03-2016 15:02,54157,1459688314,1459688557,office A
31908,SGoAs5,illuminance at SGoAs5,284,lux,2.4,11.55,3.9,04-03-2016 14:59,04-03-2016 15:02,54157,1459688370,1459688557,office A
31909,SGoAs4,illuminance at SGoAs4,317,lux,2.4,13.55,3.9,04-03-2016 15:02,04-03-2016 15:02,54157,1459688525,1459688557,office A
31910,SGoAs3,illuminance at SGoAs3,370,lux,2.4,17.6,1.45,04-03-2016 15:01,04-03-2016 15:02,54157,1459688497,1459688557,office A
31911,SGoAs2,illuminance at SGoAs2,348,lux,2.4,13.55,0,04-03-2016 14:58,04-03-2016 15:02,54157,1459688289,1459688557,office A
31912,SGoAs1,illuminance at SGoAs1,244,lux,2.4,11.55,0,04-03-2016 15:02,04-03-2016 15:02,54157,1459688526,1459688557,office A
31913,SGoBs5,illuminance at SGoBs5,148,lux,2.4,4.05,0,04-03-2016 15:19,04-03-2016 15:22,55358,1459689579,1459689758,office B
31914,SGoBs4,illuminance at SGoBs4,190,lux,2.4,2.05,0,04-03-2016 15:15,04-03-2016 15:22,55358,1459689339,1459689758,office B
31915,SGoAs6,illuminance at SGoAs6,221,lux,2.4,9.05,1.45,04-03-2016 15:15,04-03-2016 15:22,55358,1459689356,1459689758,office A
31916,SGoAs5,illuminance at SGoAs5,230,lux,2.4,11.55,3.9,04-03-2016 15:17,04-03-2016 15:22,55358,1459689466,1459689758,office A
31917,SGoAs4,illuminance at SGoAs4,268,lux,2.4,13.55,3.9,04-03-2016 15:19,04-03-2016 15:22,55358,1459689585,1459689758,office A
31918,SGoAs3,illuminance at SGoAs3,322,lux,2.4,17.6,1.45,04-03-2016 15:14,04-03-2016 15:22,55358,1459689293,1459689758,office A
31919,SGoAs2,illuminance at SGoAs2,255,lux,2.4,13.55,0,04-03-2016 15:19,04-03-2016 15:22,55358,1459689577,1459689758,office A
31920,SGoAs1,illuminance at SGoAs1,207,lux,2.4,11.55,0,04-03-2016 15:19,04-03-2016 15:22,55358,1459689540,1459689758,office A
31921,SGoBs5,illuminance at SGoBs5,151,lux,2.4,4.05,0,04-03-2016 15:39,04-03-2016 15:42,56559,1459690770,1459690959,office B
31922,SGoBs4,illuminance at SGoBs4,182,lux,2.4,2.05,0,04-03-2016 15:40,04-03-2016 15:42,56559,1459690825,1459690959,office B
31923,SGoAs6,illuminance at SGoAs6,221,lux,2.4,9.05,1.45,04-03-2016 15:34,04-03-2016 15:42,56559,1459690482,1459690959,office A
31924,SGoAs5,illuminance at SGoAs5,234,lux,2.4,11.55,3.9,04-03-2016 15:37,04-03-2016 15:42,56559,1459690628,1459690959,office A
31925,SGoAs4,illuminance at SGoAs4,274,lux,2.4,13.55,3.9,04-03-2016 15:36,04-03-2016 15:42,56559,1459690614,1459690959,office A
31926,SGoAs3,illuminance at SGoAs3,298,lux,2.4,17.6,1.45,04-03-2016 15:39,04-03-2016 15:42,56559,1459690762,1459690959,office A
31927,SGoAs2,illuminance at SGoAs2,272,lux,2.4,13.55,0,04-03-2016 15:37,04-03-2016 15:42,56559,1459690670,1459690959,office A
31928,SGoAs1,illuminance at SGoAs1,205,lux,2.4,11.55,0,04-03-2016 15:41,04-03-2016 15:42,56559,1459690905,1459690959,office A
31929,SGoBs5,illuminance at SGoBs5,184,lux,2.4,4.05,0,04-03-2016 15:57,04-03-2016 16:02,57759,1459691837,1459692159,office B
31930,SGoBs4,illuminance at SGoBs4,207,lux,2.4,2.05,0,04-03-2016 16:01,04-03-2016 16:02,57760,1459692115,1459692160,office B
31931,SGoAs6,illuminance at SGoAs6,241,lux,2.4,9.05,1.45,04-03-2016 16:00,04-03-2016 16:02,57760,1459692025,1459692160,office A
31932,SGoAs5,illuminance at SGoAs5,252,lux,2.4,11.55,3.9,04-03-2016 15:59,04-03-2016 16:02,57760,1459691970,1459692160,office A
31933,SGoAs4,illuminance at SGoAs4,301,lux,2.4,13.55,3.9,04-03-2016 16:00,04-03-2016 16:02,57760,1459692037,1459692160,office A
31934,SGoAs3,illuminance at SGoAs3,340,lux,2.4,17.6,1.45,04-03-2016 15:56,04-03-2016 16:02,57760,1459691781,1459692160,office A
31935,SGoAs2,illuminance at SGoAs2,314,lux,2.4,13.55,0,04-03-2016 15:56,04-03-2016 16:02,57760,1459691760,1459692160,office A
31936,SGoAs1,illuminance at SGoAs1,214,lux,2.4,11.55,0,04-03-2016 16:01,04-03-2016 16:02,57760,1459692083,1459692160,office A
31937,SGoBs5,illuminance at SGoBs5,167,lux,2.4,4.05,0,04-03-2016 16:19,04-03-2016 16:22,58960,1459693144,1459693360,office B
31938,SGoBs4,illuminance at SGoBs4,202,lux,2.4,2.05,0,04-03-2016 16:21,04-03-2016 16:22,58961,1459693274,1459693361,office B
31939,SGoAs6,illuminance at SGoAs6,220,lux,2.4,9.05,1.45,04-03-2016 16:18,04-03-2016 16:22,58961,1459693117,1459693361,office A
31940,SGoAs5,illuminance at SGoAs5,231,lux,2.4,11.55,3.9,04-03-2016 16:19,04-03-2016 16:22,58961,1459693155,1459693361,office A
31941,SGoAs4,illuminance at SGoAs4,264,lux,2.4,13.55,3.9,04-03-2016 16:21,04-03-2016 16:22,58961,1459693300,1459693361,office A
31942,SGoAs3,illuminance at SGoAs3,305,lux,2.4,17.6,1.45,04-03-2016 16:18,04-03-2016 16:22,58961,1459693101,1459693361,office A
31943,SGoAs2,illuminance at SGoAs2,278,lux,2.4,13.55,0,04-03-2016 16:19,04-03-2016 16:22,58961,1459693142,1459693361,office A
31944,SGoAs1,illuminance at SGoAs1,201,lux,2.4,11.55,0,04-03-2016 16:19,04-03-2016 16:22,58961,1459693142,1459693361,office A
31945,SGoBs5,illuminance at SGoBs5,150,lux,2.4,4.05,0,04-03-2016 16:37,04-03-2016 16:42,60161,1459694259,1459694561,office B
31946,SGoBs4,illuminance at SGoBs4,182,lux,2.4,2.05,0,04-03-2016 16:37,04-03-2016 16:42,60161,1459694256,1459694561,office B
31947,SGoAs6,illuminance at SGoAs6,190,lux,2.4,9.05,1.45,04-03-2016 16:35,04-03-2016 16:42,60162,1459694124,1459694562,office A
31948,SGoAs5,illuminance at SGoAs5,224,lux,2.4,11.55,3.9,04-03-2016 16:39,04-03-2016 16:42,60162,1459694380,1459694562,office A
31949,SGoAs4,illuminance at SGoAs4,241,lux,2.4,13.55,3.9,04-03-2016 16:40,04-03-2016 16:42,60162,1459694455,1459694562,office A
31950,SGoAs3,illuminance at SGoAs3,270,lux,2.4,17.6,1.45,04-03-2016 16:40,04-03-2016 16:42,60162,1459694418,1459694562,office A
31951,SGoAs2,illuminance at SGoAs2,235,lux,2.4,13.55,0,04-03-2016 16:40,04-03-2016 16:42,60162,1459694429,1459694562,office A
31952,SGoAs1,illuminance at SGoAs1,191,lux,2.4,11.55,0,04-03-2016 16:37,04-03-2016 16:42,60162,1459694243,1459694562,office A
31953,SGoBs5,illuminance at SGoBs5,158,lux,2.4,4.05,0,04-03-2016 17:00,04-03-2016 17:02,61362,1459695601,1459695762,office B
31954,SGoBs4,illuminance at SGoBs4,208,lux,2.4,2.05,0,04-03-2016 16:59,04-03-2016 17:02,61362,1459695577,1459695762,office B
31955,SGoAs6,illuminance at SGoAs6,202,lux,2.4,9.05,1.45,04-03-2016 16:59,04-03-2016 17:02,61363,1459695548,1459695763,office A
31956,SGoAs5,illuminance at SGoAs5,221,lux,2.4,11.55,3.9,04-03-2016 16:56,04-03-2016 17:02,61363,1459695399,1459695763,office A
31957,SGoAs4,illuminance at SGoAs4,250,lux,2.4,13.55,3.9,04-03-2016 16:55,04-03-2016 17:02,61363,1459695344,1459695763,office A
31958,SGoAs3,illuminance at SGoAs3,274,lux,2.4,17.6,1.45,04-03-2016 16:59,04-03-2016 17:02,61363,1459695599,1459695763,office A
31959,SGoAs2,illuminance at SGoAs2,248,lux,2.4,13.55,0,04-03-2016 16:56,04-03-2016 17:02,61363,1459695415,1459695763,office A
31960,SGoAs1,illuminance at SGoAs1,187,lux,2.4,11.55,0,04-03-2016 16:57,04-03-2016 17:02,61363,1459695449,1459695763,office A
31961,SGoBs5,illuminance at SGoBs5,137,lux,2.4,4.05,0,04-03-2016 17:20,04-03-2016 17:22,62563,1459696807,1459696963,office B
31962,SGoBs4,illuminance at SGoBs4,167,lux,2.4,2.05,0,04-03-2016 17:19,04-03-2016 17:22,62563,1459696766,1459696963,office B
31963,SGoAs6,illuminance at SGoAs6,181,lux,2.4,9.05,1.45,04-03-2016 17:19,04-03-2016 17:22,62564,1459696774,1459696964,office A
31964,SGoAs5,illuminance at SGoAs5,197,lux,2.4,11.55,3.9,04-03-2016 17:21,04-03-2016 17:22,62564,1459696864,1459696964,office A
31965,SGoAs4,illuminance at SGoAs4,190,lux,2.4,13.55,3.9,04-03-2016 17:21,04-03-2016 17:22,62564,1459696894,1459696964,office A
31966,SGoAs3,illuminance at SGoAs3,231,lux,2.4,17.6,1.45,04-03-2016 17:15,04-03-2016 17:22,62564,1459696518,1459696964,office A
31967,SGoAs2,illuminance at SGoAs2,190,lux,2.4,13.55,0,04-03-2016 17:18,04-03-2016 17:22,62564,1459696739,1459696964,office A
31968,SGoAs1,illuminance at SGoAs1,167,lux,2.4,11.55,0,04-03-2016 17:20,04-03-2016 17:22,62564,1459696805,1459696964,office A
31969,SGoBs5,illuminance at SGoBs5,150,lux,2.4,4.05,0,04-03-2016 17:39,04-03-2016 17:42,63764,1459697950,1459698164,office B
31970,SGoBs4,illuminance at SGoBs4,145,lux,2.4,2.05,0,04-03-2016 17:40,04-03-2016 17:42,63764,1459698027,1459698164,office B
31971,SGoAs6,illuminance at SGoAs6,167,lux,2.4,9.05,1.45,04-03-2016 17:38,04-03-2016 17:42,63764,1459697902,1459698164,office A
31972,SGoAs5,illuminance at SGoAs5,181,lux,2.4,11.55,3.9,04-03-2016 17:40,04-03-2016 17:42,63765,1459698001,1459698165,office A
31973,SGoAs4,illuminance at SGoAs4,188,lux,2.4,13.55,3.9,04-03-2016 17:39,04-03-2016 17:42,63765,1459697994,1459698165,office A
31974,SGoAs3,illuminance at SGoAs3,220,lux,2.4,17.6,1.45,04-03-2016 17:39,04-03-2016 17:42,63765,1459697972,1459698165,office A
31975,SGoAs2,illuminance at SGoAs2,175,lux,2.4,13.55,0,04-03-2016 17:39,04-03-2016 17:42,63765,1459697946,1459698165,office A
31976,SGoAs1,illuminance at SGoAs1,155,lux,2.4,11.55,0,04-03-2016 17:38,04-03-2016 17:42,63765,1459697912,1459698165,office A
31977,SGoBs5,illuminance at SGoBs5,150,lux,2.4,4.05,0,04-03-2016 18:01,04-03-2016 18:02,64965,1459699279,1459699365,office B
31978,SGoBs4,illuminance at SGoBs4,148,lux,2.4,2.05,0,04-03-2016 17:57,04-03-2016 18:02,64965,1459699037,1459699365,office B
31979,SGoAs6,illuminance at SGoAs6,160,lux,2.4,9.05,1.45,04-03-2016 17:58,04-03-2016 18:02,64965,1459699121,1459699365,office A
31980,SGoAs5,illuminance at SGoAs5,177,lux,2.4,11.55,3.9,04-03-2016 18:00,04-03-2016 18:02,64965,1459699256,1459699365,office A
31981,SGoAs4,illuminance at SGoAs4,194,lux,2.4,13.55,3.9,04-03-2016 17:55,04-03-2016 18:02,64966,1459698914,1459699366,office A
31982,SGoAs3,illuminance at SGoAs3,197,lux,2.4,17.6,1.45,04-03-2016 18:02,04-03-2016 18:02,64966,1459699339,1459699366,office A
31983,SGoAs2,illuminance at SGoAs2,164,lux,2.4,13.55,0,04-03-2016 17:59,04-03-2016 18:02,64966,1459699165,1459699366,office A
31984,SGoAs1,illuminance at SGoAs1,147,lux,2.4,11.55,0,04-03-2016 17:59,04-03-2016 18:02,64966,1459699171,1459699366,office A
31985,SGoBs5,illuminance at SGoBs5,147,lux,2.4,4.05,0,04-03-2016 18:20,04-03-2016 18:22,66166,1459700403,1459700566,office B
31986,SGoBs4,illuminance at SGoBs4,178,lux,2.4,2.05,0,04-03-2016 18:19,04-03-2016 18:22,66166,1459700380,1459700566,office B
31987,SGoAs6,illuminance at SGoAs6,187,lux,2.4,9.05,1.45,04-03-2016 18:19,04-03-2016 18:22,66166,1459700390,1459700566,office A
